name,path,usage_count,complexity,has_tests,duplicates_count,duplicate_sample,category,priority_score
Navbar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\layout\Navbar.tsx,0,0,False,1430,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,7350.0
Sidebar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\Sidebar\Sidebar.tsx,0,0,False,1430,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,7350.0
ThemeToggle,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ThemeToggle.tsx,0,0,False,1144,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,5920.0
PerformanceMetrics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PerformanceMetrics.tsx,17,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,4660.0
ConfidenceIndicator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\ConfidenceIndicator.tsx,1,0,False,860,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,4510.0
MLInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\insights\MLInsights.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
BettingOpportunities,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\BettingOpportunities.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
RiskProfileSelector,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RiskProfileSelector.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
PerformanceChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\monitoring\PerformanceChart.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
ESPNHeadlinesTicker,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\news\ESPNHeadlinesTicker.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
ModelPerformance,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\predictions\ModelPerformance.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
ShapValueDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ShapValueDisplay.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
PropCards,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropCards.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
RiskProfileManager,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RiskProfileManager.tsx,0,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,4490.0
PayoutPreview,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\PayoutPreview.tsx,1,0,False,858,"CyberTheme,LiveOddsTicker,PropAnalysis",KEEP_AS_IS,4400.0
Layout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\layout\Layout.tsx,25,0,False,574,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,3320.0
PropCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\unified\PropCard.tsx,7,27,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,3132.7
UserStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\user\UserStats.tsx,1,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,3070.0
Navigation,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\layout\Navigation.tsx,1,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,3070.0
RealtimePredictionDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RealtimePredictionDisplay.tsx,0,5,False,573,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3065.5
AppInitializer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\AppInitializer.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
ProtectedRoute,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\layout\ProtectedRoute.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
RegisterForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\RegisterForm.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
BettingStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BettingStats.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
LiveOddsTicker,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LiveOddsTicker.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
SHAPVisualization,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\SHAPVisualization.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
SportSelector,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\SportSelector.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
AppShell,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\layout\AppShell.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
MLFactorViz,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\MLFactorViz.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
ShapBreakdownModal,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ShapBreakdownModal.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
ShapVisualization,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ShapVisualization.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
EntryTracking,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\tracking\EntryTracking.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
Header,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\Header.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
Modals,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\modals\Modals.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
PredictionEnhancement,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PredictionEnhancement.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
UserConstraintsForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\UserConstraintsForm.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
FilterBar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\FilterBar.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
withErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\withErrorBoundary.tsx,0,0,False,572,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,3060.0
button,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\ui\button.tsx,277,4,False,0,,ADD_TESTS,2970.4
PerformanceMonitor,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PerformanceMonitor.tsx,8,5,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1710.5
BettingOpportunity,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BettingOpportunity.tsx,7,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1700.0
PropList,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PropList.tsx,3,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1660.0
PerformanceAlert,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\monitoring\PerformanceAlert.tsx,3,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1660.0
LoginForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LoginForm.tsx,2,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1650.0
PredictionDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PredictionDisplay.tsx,1,27,False,287,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1647.7
KellyCalculator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\risk\KellyCalculator.tsx,1,45,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1644.5
BackendConnectionTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\debug\BackendConnectionTest.tsx,1,27,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1642.7
ShapExplanation,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\prediction\ShapExplanation.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
AuthProvider,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\AuthProvider.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
Toaster,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\Toaster.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
ConnectionTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ConnectionTest.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
ErrorState,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\ErrorState.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
LoadingState,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\core\LoadingState.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
ErrorFallback,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\feedback\ErrorFallback.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
BankrollStats,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\user\BankrollStats.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
FeedbackWidget,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\feedback\FeedbackWidget.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
ErrorMessage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\shared\common\ErrorMessage.tsx,1,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",ADD_TESTS,1640.0
PatternRecognition,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PatternRecognition.tsx,0,5,False,287,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1635.5
PerformanceAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\PerformanceAnalytics.tsx,0,0,False,287,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1635.0
ToastContext,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ToastContext.tsx,0,0,False,287,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1635.0
LoadingScreen,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\LoadingScreen.tsx,0,2,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.2
AdminSettings,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\admin\AdminSettings.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ErrorLogs,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\admin\ErrorLogs.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModelSettings,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\admin\ModelSettings.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
WhatIfSimulator,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\advanced\WhatIfSimulator.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ClusteringInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\ClusteringInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnsembleInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\EnsembleInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
HyperMLInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\HyperMLInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModelComparison,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\ModelComparison.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModelComparisonChart,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\ModelComparisonChart.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModelPerformanceDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\ModelPerformanceDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PerformanceAlerts,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\PerformanceAlerts.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PerformanceExport,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\PerformanceExport.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PredictionConfidenceGraph,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\PredictionConfidenceGraph.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RealTimeAccuracyDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\RealTimeAccuracyDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RealTimeMetrics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\RealTimeMetrics.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RiskAssessmentMatrix,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\RiskAssessmentMatrix.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RiskInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\RiskInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SHAPInsight,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\SHAPInsight.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
TimeSeriesInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\TimeSeriesInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UltraMLInsights,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\UltraMLInsights.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UserStatsSafe,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\analytics\UserStatsSafe.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
RealTimeAPIIntegrationDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\api\RealTimeAPIIntegrationDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ApiDebug,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ApiDebug.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ApiErrorBoundary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ApiErrorBoundary.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedAuth,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\auth\UnifiedAuth.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
AuthLayout,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\AuthLayout.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BankrollManager,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\user\BankrollManager.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
SkeletonLoader,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\base\SkeletonLoader.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BestBetSelector,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BestBetSelector.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetForm,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BetForm.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetHistory,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BetHistory.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingAnalytics,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingAnalytics.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingDataSource,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingDataSource.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingModal,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingModal.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingSettingsContainer,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingSettingsContainer.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingSettingsPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingSettingsPanel.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingSettingsSummary,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\BettingSettingsSummary.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EventList,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\EventList.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ModelSelector,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\ModelSelector.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
OddsDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\OddsDisplay.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PrizePicksEdgeDisplay,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\PrizePicksEdgeDisplay.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
PrizePicksInterface,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\PrizePicksInterface.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
StakeSizingControl,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\StakeSizingControl.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedBettingHistory,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\betting\UnifiedBettingHistory.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BookmakerAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\BookmakerAnalysis.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\builder\BettingCard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BuilderIntegrationTest,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\builder\BuilderIntegrationTest.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BuilderPage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\builder\BuilderPage.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ConnectionStatus,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\ConnectionStatus.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberAnalyticsHub,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\cyber\CyberAnalyticsHub.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
CyberMLDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\cyber\CyberMLDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
DebugApiStatus,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\DebugApiStatus.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
DebugPanel,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\DebugPanel.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
DevelopmentGuide,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\DevelopmentGuide.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
AIEdgeML,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\elite\AIEdgeML.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BusinessAnalysis,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\elite\BusinessAnalysis.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
index,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\user-friendly\index.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedAPITestDashboard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\enhanced\EnhancedAPITestDashboard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EnhancedPrizePicks,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\enhanced\EnhancedPrizePicks.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
EntryCard,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\EntryCard.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
UnifiedEventDetails,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\events\UnifiedEventDetails.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
Arbitrage,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\Arbitrage.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
ArbitrageDetector,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\ArbitrageDetector.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetBuilder.test,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BetBuilder.test.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BetSlipSidebar,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BetSlipSidebar.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
BettingRecommendations,C:\Users\bcmad\Downloads\A1Betting7-13.2\frontend\src\components\features\betting\BettingRecommendations.tsx,0,0,False,286,"CyberTheme,LiveOddsTicker,PropAnalysis",DELETE_UNUSED,1630.0
